tool|sf|day|batch_type|q|parameters|time
Neo4j|1|2012-11-29|power|7|{"tag": "Patrick_Vieira"}|0.013709545135498047
Neo4j|1|2012-11-29|power|7|{"tag": "Dustin_Hoffman"}|0.015741586685180664
Neo4j|1|2012-11-29|power|7|{"tag": "Felix_Mendelssohn"}|0.015386104583740234
Neo4j|1|2012-11-29|power|7|{"tag": "Jean-Paul_Sartre"}|0.01609206199645996
Neo4j|1|2012-11-29|power|7|{"tag": "James_Bond"}|0.01624131202697754
Neo4j|1|2012-11-29|power|7|{"tag": "Mikhail_Gorbachev"}|0.015460729598999023
Neo4j|1|2012-11-29|power|7|{"tag": "Sean_Connery"}|0.01387929916381836
Neo4j|1|2012-11-29|power|7|{"tag": "Cicero"}|0.016230106353759766
Neo4j|1|2012-11-29|power|7|{"tag": "Bosnia_and_Herzegovina"}|0.013941764831542969
Neo4j|1|2012-11-29|power|7|{"tag": "Richard_Dawkins"}|0.016026973724365234
Neo4j|1|2012-11-29|power|7|{"tag": "Paul_McCartney"}|0.015200138092041016
Neo4j|1|2012-11-29|power|7|{"tag": "Sweden"}|0.014883995056152344
Neo4j|1|2012-11-29|power|7|{"tag": "George_III_of_the_United_Kingdom"}|0.013970613479614258
Neo4j|1|2012-11-29|power|7|{"tag": "Socrates"}|0.014737367630004883
Neo4j|1|2012-11-29|power|7|{"tag": "Douglas_MacArthur"}|0.01439809799194336
Neo4j|1|2012-11-29|power|7|{"tag": "Augustus"}|0.01564311981201172
Neo4j|1|2012-11-29|power|7|{"tag": "Leonard_Cohen"}|0.015911579132080078
Neo4j|1|2012-11-29|power|7|{"tag": "Frédéric_Chopin"}|0.014368772506713867
Neo4j|1|2012-11-29|power|7|{"tag": "Francis_Bacon"}|0.015848159790039062
Neo4j|1|2012-11-29|power|7|{"tag": "Mahmud_of_Ghazni"}|0.016745567321777344
Neo4j|1|2012-11-29|power|7|{"tag": "Diana,_Princess_of_Wales"}|0.01423954963684082
Neo4j|1|2012-11-29|power|7|{"tag": "Germany"}|0.015123605728149414
Neo4j|1|2012-11-29|power|7|{"tag": "Lithuania"}|0.01383066177368164
Neo4j|1|2012-11-29|power|7|{"tag": "Stephen_Harper"}|0.018140554428100586
Neo4j|1|2012-11-29|power|7|{"tag": "Gautama_Buddha"}|0.014420032501220703
Neo4j|1|2012-11-29|power|7|{"tag": "Gerald_Ford"}|0.015272378921508789
Neo4j|1|2012-11-29|power|7|{"tag": "Martin_Scorsese"}|0.014553070068359375
Neo4j|1|2012-11-29|power|7|{"tag": "George_Harrison"}|0.01441502571105957
Neo4j|1|2012-11-29|power|7|{"tag": "Ethiopia"}|0.013637065887451172
Neo4j|1|2012-11-29|power|7|{"tag": "Egypt"}|0.013921976089477539
Neo4j|1|2012-11-29|power|7|{"tag": "Marlon_Brando"}|0.013712882995605469
Neo4j|1|2012-11-29|power|7|{"tag": "Wales"}|0.013904571533203125
Neo4j|1|2012-11-29|power|7|{"tag": "Venezuela"}|0.016022443771362305
Neo4j|1|2012-11-29|power|7|{"tag": "Cyprus"}|0.014057159423828125
Neo4j|1|2012-11-29|power|7|{"tag": "Thomas_Edison"}|0.01595759391784668
Neo4j|1|2012-11-29|power|7|{"tag": "Arnold_Schoenberg"}|0.016258955001831055
Neo4j|1|2012-11-29|power|7|{"tag": "Sun_Yat-sen"}|0.016318082809448242
Neo4j|1|2012-11-29|power|7|{"tag": "Colombia"}|0.014897346496582031
Neo4j|1|2012-11-29|power|7|{"tag": "Wilhelm_II,_German_Emperor"}|0.0162808895111084
Neo4j|1|2012-11-29|power|7|{"tag": "Ernest_Hemingway"}|0.01584625244140625
Neo4j|1|2012-11-29|power|7|{"tag": "Steven_Spielberg"}|0.015575885772705078
Neo4j|1|2012-11-29|power|7|{"tag": "John_Calvin"}|0.016093730926513672
Neo4j|1|2012-11-29|power|7|{"tag": "Puerto_Rico"}|0.014008045196533203
Neo4j|1|2012-11-29|power|7|{"tag": "Max_Mirnyi"}|0.014600992202758789
Neo4j|1|2012-11-29|power|7|{"tag": "Francis_of_Assisi"}|0.016251802444458008
Neo4j|1|2012-11-29|power|7|{"tag": "Charles,_Prince_of_Wales"}|0.013992786407470703
Neo4j|1|2012-11-29|power|7|{"tag": "Charles_II_of_England"}|0.01494455337524414
Neo4j|1|2012-11-29|power|7|{"tag": "Jules_Verne"}|0.015431880950927734
Neo4j|1|2012-11-29|power|7|{"tag": "Gustav_Mahler"}|0.014140129089355469
Neo4j|1|2012-11-29|power|7|{"tag": "Humphrey_Bogart"}|0.014047861099243164
Neo4j|1|2012-11-29|power|7|{"tag": "Vietnam"}|0.013738155364990234
Neo4j|1|2012-11-29|power|7|{"tag": "Elizabeth_Taylor"}|0.015292882919311523
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-10", "endDate": "2010-06-21"}|9.795994281768799
Neo4j|1|2012-11-29|power|8a|{"tag": "Bosnia_and_Herzegovina", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.30840206146240234
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-14", "endDate": "2010-06-28"}|6.6080029010772705
Neo4j|1|2012-11-29|power|8a|{"tag": "Arnold_Schwarzenegger", "startDate": "2010-06-22", "endDate": "2010-07-02"}|5.079845428466797
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Gounod", "startDate": "2010-06-26", "endDate": "2010-07-09"}|1.5533742904663086
Neo4j|1|2012-11-29|power|8a|{"tag": "Charlton_Heston", "startDate": "2010-06-12", "endDate": "2010-06-22"}|4.063632011413574
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_V,_Holy_Roman_Emperor", "startDate": "2010-06-24", "endDate": "2010-07-08"}|8.086965799331665
Neo4j|1|2012-11-29|power|8a|{"tag": "China", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.520117998123169
Neo4j|1|2012-11-29|power|8a|{"tag": "Brazil", "startDate": "2010-06-08", "endDate": "2010-06-20"}|0.66764235496521
Neo4j|1|2012-11-29|power|8a|{"tag": "Celine_Dion", "startDate": "2010-06-23", "endDate": "2010-07-05"}|4.373154163360596
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-11", "endDate": "2010-06-24"}|7.419670104980469
Neo4j|1|2012-11-29|power|8a|{"tag": "Brazil", "startDate": "2010-06-10", "endDate": "2010-06-21"}|0.7297306060791016
Neo4j|1|2012-11-29|power|8a|{"tag": "Bill_Clinton", "startDate": "2010-06-14", "endDate": "2010-06-28"}|15.905303955078125
Neo4j|1|2012-11-29|power|8a|{"tag": "China", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.5267188549041748
Neo4j|1|2012-11-29|power|8a|{"tag": "David_Foster", "startDate": "2010-06-23", "endDate": "2010-07-05"}|2.0270392894744873
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Darwin", "startDate": "2010-06-08", "endDate": "2010-06-20"}|11.286878824234009
Neo4j|1|2012-11-29|power|8a|{"tag": "Bette_Davis", "startDate": "2010-06-24", "endDate": "2010-07-08"}|3.12812876701355
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-23", "endDate": "2010-07-05"}|3.597235918045044
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Gounod", "startDate": "2010-06-24", "endDate": "2010-07-08"}|1.452949047088623
Neo4j|1|2012-11-29|power|8a|{"tag": "Barack_Obama", "startDate": "2010-06-12", "endDate": "2010-06-22"}|15.442391157150269
Neo4j|1|2012-11-29|power|8a|{"tag": "Cleopatra_VII", "startDate": "2010-06-27", "endDate": "2010-07-07"}|2.8212013244628906
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-19", "endDate": "2010-07-03"}|7.075577735900879
Neo4j|1|2012-11-29|power|8a|{"tag": "Abbas_I_of_Persia", "startDate": "2010-06-14", "endDate": "2010-06-28"}|1.8465707302093506
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-21", "endDate": "2010-07-04"}|3.5376312732696533
Neo4j|1|2012-11-29|power|8a|{"tag": "Adam_Smith", "startDate": "2010-06-26", "endDate": "2010-07-09"}|4.296979904174805
Neo4j|1|2012-11-29|power|8a|{"tag": "Confucius", "startDate": "2010-06-27", "endDate": "2010-07-07"}|3.4647579193115234
Neo4j|1|2012-11-29|power|8a|{"tag": "Adam_Smith", "startDate": "2010-06-24", "endDate": "2010-07-08"}|4.218612194061279
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Gounod", "startDate": "2010-06-25", "endDate": "2010-07-06"}|1.4193000793457031
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-25", "endDate": "2010-07-06"}|3.5335652828216553
Neo4j|1|2012-11-29|power|8a|{"tag": "County_of_Edessa", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.250751256942749
Neo4j|1|2012-11-29|power|8a|{"tag": "Confucius", "startDate": "2010-06-21", "endDate": "2010-07-04"}|3.386124849319458
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-19", "endDate": "2010-07-03"}|3.610861301422119
Neo4j|1|2012-11-29|power|8a|{"tag": "Charlton_Heston", "startDate": "2010-06-09", "endDate": "2010-06-23"}|4.220849275588989
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-20", "endDate": "2010-07-01"}|9.652543544769287
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-15", "endDate": "2010-06-26"}|10.530661582946777
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-15", "endDate": "2010-06-26"}|8.64737868309021
Neo4j|1|2012-11-29|power|8a|{"tag": "Chiang_Kai-shek", "startDate": "2010-06-24", "endDate": "2010-07-08"}|6.544689416885376
Neo4j|1|2012-11-29|power|8a|{"tag": "Arnold_Schwarzenegger", "startDate": "2010-06-17", "endDate": "2010-06-27"}|7.8261096477508545
Neo4j|1|2012-11-29|power|8a|{"tag": "Abraham_Lincoln", "startDate": "2010-06-14", "endDate": "2010-06-28"}|18.344369649887085
Neo4j|1|2012-11-29|power|8a|{"tag": "China", "startDate": "2010-06-25", "endDate": "2010-07-06"}|0.3175318241119385
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-14", "endDate": "2010-06-28"}|7.130676746368408
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-16", "endDate": "2010-06-29"}|7.076993227005005
Neo4j|1|2012-11-29|power|8a|{"tag": "Celine_Dion", "startDate": "2010-06-25", "endDate": "2010-07-06"}|3.911384105682373
Neo4j|1|2012-11-29|power|8a|{"tag": "Dante_Alighieri", "startDate": "2010-06-11", "endDate": "2010-06-24"}|7.337237119674683
Neo4j|1|2012-11-29|power|8a|{"tag": "Benito_Mussolini", "startDate": "2010-06-27", "endDate": "2010-07-07"}|6.385737895965576
Neo4j|1|2012-11-29|power|8a|{"tag": "Bryan_Adams", "startDate": "2010-06-14", "endDate": "2010-06-28"}|2.129660129547119
Neo4j|1|2012-11-29|power|8a|{"tag": "County_of_Edessa", "startDate": "2010-06-25", "endDate": "2010-07-06"}|0.15410971641540527
Neo4j|1|2012-11-29|power|8a|{"tag": "Che_Guevara", "startDate": "2010-06-12", "endDate": "2010-06-22"}|3.769867181777954
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-21", "endDate": "2010-07-04"}|7.239064931869507
Neo4j|1|2012-11-29|power|8a|{"tag": "Dante_Alighieri", "startDate": "2010-06-16", "endDate": "2010-06-29"}|7.522964000701904
Neo4j|1|2012-11-29|power|8a|{"tag": "Barack_Obama", "startDate": "2010-06-24", "endDate": "2010-07-08"}|15.689937829971313
Neo4j|1|2012-11-29|power|8a|{"tag": "Adam_Smith", "startDate": "2010-06-25", "endDate": "2010-07-06"}|4.246585369110107
Neo4j|1|2012-11-29|power|8a|{"tag": "Bryan_Adams", "startDate": "2010-06-16", "endDate": "2010-06-29"}|2.09238862991333
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Darwin", "startDate": "2010-06-13", "endDate": "2010-06-25"}|10.234454154968262
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-26", "endDate": "2010-07-09"}|3.6616947650909424
Neo4j|1|2012-11-29|power|8a|{"tag": "Bill_Clinton", "startDate": "2010-06-13", "endDate": "2010-06-25"}|13.799992322921753
Neo4j|1|2012-11-29|power|8a|{"tag": "Abraham_Lincoln", "startDate": "2010-06-11", "endDate": "2010-06-24"}|11.937439441680908
Neo4j|1|2012-11-29|power|8a|{"tag": "County_of_Edessa", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.21463799476623535
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Gounod", "startDate": "2010-06-27", "endDate": "2010-07-07"}|1.4853768348693848
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Darwin", "startDate": "2010-06-16", "endDate": "2010-06-29"}|10.650366306304932
Neo4j|1|2012-11-29|power|8a|{"tag": "Celine_Dion", "startDate": "2010-06-27", "endDate": "2010-07-07"}|4.147596597671509
Neo4j|1|2012-11-29|power|8a|{"tag": "Bosnia_and_Herzegovina", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.25074172019958496
Neo4j|1|2012-11-29|power|8a|{"tag": "Benito_Mussolini", "startDate": "2010-06-26", "endDate": "2010-07-09"}|6.942024230957031
Neo4j|1|2012-11-29|power|8a|{"tag": "Charlton_Heston", "startDate": "2010-06-08", "endDate": "2010-06-20"}|3.521165132522583
Neo4j|1|2012-11-29|power|8a|{"tag": "Abraham_Lincoln", "startDate": "2010-06-13", "endDate": "2010-06-25"}|11.291909456253052
Neo4j|1|2012-11-29|power|8a|{"tag": "Bryan_Adams", "startDate": "2010-06-24", "endDate": "2010-07-08"}|2.18973445892334
Neo4j|1|2012-11-29|power|8a|{"tag": "Confucius", "startDate": "2010-06-23", "endDate": "2010-07-05"}|3.5252110958099365
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-22", "endDate": "2010-07-02"}|3.654088258743286
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-13", "endDate": "2010-06-25"}|6.2766358852386475
Neo4j|1|2012-11-29|power|8a|{"tag": "Celine_Dion", "startDate": "2010-06-09", "endDate": "2010-06-23"}|4.025155782699585
Neo4j|1|2012-11-29|power|8a|{"tag": "Che_Guevara", "startDate": "2010-06-13", "endDate": "2010-06-25"}|3.8538706302642822
Neo4j|1|2012-11-29|power|8a|{"tag": "Celine_Dion", "startDate": "2010-06-11", "endDate": "2010-06-24"}|4.189450263977051
Neo4j|1|2012-11-29|power|8a|{"tag": "Edgar_Allan_Poe", "startDate": "2010-06-13", "endDate": "2010-06-25"}|7.277178525924683
Neo4j|1|2012-11-29|power|8a|{"tag": "Charlton_Heston", "startDate": "2010-06-11", "endDate": "2010-06-24"}|3.5188024044036865
Neo4j|1|2012-11-29|power|8a|{"tag": "Barack_Obama", "startDate": "2010-06-15", "endDate": "2010-06-26"}|15.518019676208496
Neo4j|1|2012-11-29|power|8a|{"tag": "County_of_Edessa", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.20757460594177246
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-16", "endDate": "2010-06-29"}|6.90175461769104
Neo4j|1|2012-11-29|power|8a|{"tag": "China", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.44629859924316406
Neo4j|1|2012-11-29|power|8a|{"tag": "Bette_Davis", "startDate": "2010-06-27", "endDate": "2010-07-07"}|3.0894296169281006
Neo4j|1|2012-11-29|power|8a|{"tag": "Confucius", "startDate": "2010-06-24", "endDate": "2010-07-08"}|3.475829839706421
Neo4j|1|2012-11-29|power|8a|{"tag": "Bill_Clinton", "startDate": "2010-06-15", "endDate": "2010-06-26"}|13.834155321121216
Neo4j|1|2012-11-29|power|8a|{"tag": "Abbas_I_of_Persia", "startDate": "2010-06-09", "endDate": "2010-06-23"}|1.8882384300231934
Neo4j|1|2012-11-29|power|8a|{"tag": "Abbas_I_of_Persia", "startDate": "2010-06-13", "endDate": "2010-06-25"}|1.8876237869262695
Neo4j|1|2012-11-29|power|8a|{"tag": "Bosnia_and_Herzegovina", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.27649664878845215
Neo4j|1|2012-11-29|power|8a|{"tag": "Alexander_Pope", "startDate": "2010-06-27", "endDate": "2010-07-07"}|3.62427020072937
Neo4j|1|2012-11-29|power|8a|{"tag": "Brazil", "startDate": "2010-06-09", "endDate": "2010-06-23"}|0.5757930278778076
Neo4j|1|2012-11-29|power|8a|{"tag": "Barack_Obama", "startDate": "2010-06-16", "endDate": "2010-06-29"}|14.915724039077759
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_de_Gaulle", "startDate": "2010-06-12", "endDate": "2010-06-22"}|6.392492294311523
Neo4j|1|2012-11-29|power|8a|{"tag": "David_Foster", "startDate": "2010-06-24", "endDate": "2010-07-08"}|2.1367006301879883
Neo4j|1|2012-11-29|power|8a|{"tag": "Barack_Obama", "startDate": "2010-06-09", "endDate": "2010-06-23"}|16.066245317459106
Neo4j|1|2012-11-29|power|8a|{"tag": "Charlton_Heston", "startDate": "2010-06-10", "endDate": "2010-06-21"}|4.006256103515625
Neo4j|1|2012-11-29|power|8a|{"tag": "Confucius", "startDate": "2010-06-25", "endDate": "2010-07-06"}|3.921600103378296
Neo4j|1|2012-11-29|power|8a|{"tag": "Barack_Obama", "startDate": "2010-06-14", "endDate": "2010-06-28"}|17.958038806915283
Neo4j|1|2012-11-29|power|8a|{"tag": "Bette_Davis", "startDate": "2010-06-26", "endDate": "2010-07-09"}|3.5736753940582275
Neo4j|1|2012-11-29|power|8a|{"tag": "Bette_Davis", "startDate": "2010-06-25", "endDate": "2010-07-06"}|3.1907482147216797
Neo4j|1|2012-11-29|power|8a|{"tag": "Charles_Darwin", "startDate": "2010-06-15", "endDate": "2010-06-26"}|11.381606340408325
Neo4j|1|2012-11-29|power|8a|{"tag": "Benito_Mussolini", "startDate": "2010-06-24", "endDate": "2010-07-08"}|8.240557670593262
Neo4j|1|2012-11-29|power|8a|{"tag": "Bryan_Adams", "startDate": "2010-06-15", "endDate": "2010-06-26"}|2.2620997428894043
Neo4j|1|2012-11-29|power|8a|{"tag": "Abbas_I_of_Persia", "startDate": "2010-06-08", "endDate": "2010-06-20"}|2.038543462753296
Neo4j|1|2012-11-29|power|8a|{"tag": "Brazil", "startDate": "2010-06-12", "endDate": "2010-06-22"}|0.651414155960083
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.10398411750793457
Neo4j|1|2012-11-29|power|8b|{"tag": "1962–1966", "startDate": "2010-06-12", "endDate": "2010-06-22"}|0.12369728088378906
Neo4j|1|2012-11-29|power|8b|{"tag": "200_km/h_in_the_Wrong_Lane", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.04922175407409668
Neo4j|1|2012-11-29|power|8b|{"tag": "12_Memories", "startDate": "2010-06-10", "endDate": "2010-06-21"}|0.04957723617553711
Neo4j|1|2012-11-29|power|8b|{"tag": "10,000_Days", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.02176070213317871
Neo4j|1|2012-11-29|power|8b|{"tag": "1_Thing", "startDate": "2010-06-09", "endDate": "2010-06-23"}|0.30486202239990234
Neo4j|1|2012-11-29|power|8b|{"tag": "1962–1966", "startDate": "2010-06-11", "endDate": "2010-06-24"}|0.11261820793151855
Neo4j|1|2012-11-29|power|8b|{"tag": "12_Memories", "startDate": "2010-06-09", "endDate": "2010-06-23"}|0.048951148986816406
Neo4j|1|2012-11-29|power|8b|{"tag": "10.000_Nights_of_Thunder", "startDate": "2010-06-11", "endDate": "2010-06-24"}|0.07693362236022949
Neo4j|1|2012-11-29|power|8b|{"tag": "12_X_5", "startDate": "2010-06-08", "endDate": "2010-06-20"}|0.0828092098236084
Neo4j|1|2012-11-29|power|8b|{"tag": "1919_Eternal", "startDate": "2010-06-11", "endDate": "2010-06-24"}|0.0812368392944336
Neo4j|1|2012-11-29|power|8b|{"tag": "1_Thing", "startDate": "2010-06-08", "endDate": "2010-06-20"}|0.30652832984924316
Neo4j|1|2012-11-29|power|8b|{"tag": "14th_Dalai_Lama", "startDate": "2010-06-18", "endDate": "2010-06-30"}|2.166593551635742
Neo4j|1|2012-11-29|power|8b|{"tag": "...Baby_One_More_Time", "startDate": "2010-06-13", "endDate": "2010-06-25"}|0.2894885540008545
Neo4j|1|2012-11-29|power|8b|{"tag": "1919_Eternal", "startDate": "2010-06-10", "endDate": "2010-06-21"}|0.07192444801330566
Neo4j|1|2012-11-29|power|8b|{"tag": "100th_Window", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.1141810417175293
Neo4j|1|2012-11-29|power|8b|{"tag": "19th_Nervous_Breakdown", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.10062861442565918
Neo4j|1|2012-11-29|power|8b|{"tag": "1919_Eternal", "startDate": "2010-06-16", "endDate": "2010-06-29"}|0.08002734184265137
Neo4j|1|2012-11-29|power|8b|{"tag": "1969:_The_Velvet_Underground_Live", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.06253290176391602
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-21", "endDate": "2010-07-04"}|0.08826541900634766
Neo4j|1|2012-11-29|power|8b|{"tag": "1962–1966", "startDate": "2010-06-09", "endDate": "2010-06-23"}|0.10487961769104004
Neo4j|1|2012-11-29|power|8b|{"tag": "10.000_Nights_of_Thunder", "startDate": "2010-06-12", "endDate": "2010-06-22"}|0.0707395076751709
Neo4j|1|2012-11-29|power|8b|{"tag": "1_Thing", "startDate": "2010-06-16", "endDate": "2010-06-29"}|0.280681848526001
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-22", "endDate": "2010-07-02"}|0.09269452095031738
Neo4j|1|2012-11-29|power|8b|{"tag": "19th_Nervous_Breakdown", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.05254769325256348
Neo4j|1|2012-11-29|power|8b|{"tag": "1_Thing", "startDate": "2010-06-11", "endDate": "2010-06-24"}|0.25954198837280273
Neo4j|1|2012-11-29|power|8b|{"tag": "1962–1966", "startDate": "2010-06-08", "endDate": "2010-06-20"}|0.09862017631530762
Neo4j|1|2012-11-29|power|8b|{"tag": "1_Thing", "startDate": "2010-06-12", "endDate": "2010-06-22"}|0.2533690929412842
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-23", "endDate": "2010-07-05"}|0.07986164093017578
Neo4j|1|2012-11-29|power|8b|{"tag": "1962–1966", "startDate": "2010-06-10", "endDate": "2010-06-21"}|0.09685230255126953
Neo4j|1|2012-11-29|power|8b|{"tag": "1919_Eternal", "startDate": "2010-06-15", "endDate": "2010-06-26"}|0.06602787971496582
Neo4j|1|2012-11-29|power|8b|{"tag": "12_X_5", "startDate": "2010-06-13", "endDate": "2010-06-25"}|0.06738471984863281
Neo4j|1|2012-11-29|power|8b|{"tag": "19th_Nervous_Breakdown", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.09075522422790527
Neo4j|1|2012-11-29|power|8b|{"tag": "1919_Eternal", "startDate": "2010-06-14", "endDate": "2010-06-28"}|0.07218074798583984
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-20", "endDate": "2010-07-01"}|0.08691143989562988
Neo4j|1|2012-11-29|power|8b|{"tag": "1919_Eternal", "startDate": "2010-06-12", "endDate": "2010-06-22"}|0.06931591033935547
Neo4j|1|2012-11-29|power|8b|{"tag": "1967–1970", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.09107327461242676
Neo4j|1|2012-11-29|power|8b|{"tag": "10,000_Days", "startDate": "2010-06-25", "endDate": "2010-07-06"}|0.002255678176879883
Neo4j|1|2012-11-29|power|8b|{"tag": "12_X_5", "startDate": "2010-06-09", "endDate": "2010-06-23"}|0.06882619857788086
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.08119511604309082
Neo4j|1|2012-11-29|power|8b|{"tag": "12_X_5", "startDate": "2010-06-12", "endDate": "2010-06-22"}|0.06807231903076172
Neo4j|1|2012-11-29|power|8b|{"tag": "1969:_The_Velvet_Underground_Live", "startDate": "2010-06-25", "endDate": "2010-07-06"}|0.041350364685058594
Neo4j|1|2012-11-29|power|8b|{"tag": "1969:_The_Velvet_Underground_Live", "startDate": "2010-06-27", "endDate": "2010-07-07"}|0.052191734313964844
Neo4j|1|2012-11-29|power|8b|{"tag": "1_Thing", "startDate": "2010-06-15", "endDate": "2010-06-26"}|0.2584853172302246
Neo4j|1|2012-11-29|power|8b|{"tag": "12_X_5", "startDate": "2010-06-15", "endDate": "2010-06-26"}|0.07543826103210449
Neo4j|1|2012-11-29|power|8b|{"tag": "100th_Window", "startDate": "2010-06-26", "endDate": "2010-07-09"}|0.11401987075805664
Neo4j|1|2012-11-29|power|8b|{"tag": "10.000_Nights_of_Thunder", "startDate": "2010-06-16", "endDate": "2010-06-29"}|0.0716559886932373
Neo4j|1|2012-11-29|power|8b|{"tag": "10.000_Nights_of_Thunder", "startDate": "2010-06-09", "endDate": "2010-06-23"}|0.07109236717224121
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-18", "endDate": "2010-06-30"}|0.048769474029541016
Neo4j|1|2012-11-29|power|8b|{"tag": "...All_This_Time", "startDate": "2010-06-24", "endDate": "2010-07-08"}|0.0451509952545166
Neo4j|1|2012-11-29|power|8b|{"tag": "100_Years", "startDate": "2010-06-19", "endDate": "2010-07-03"}|0.08533644676208496
